Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request,Is_Delayed,Route
3349519b-5f3d-4686-a447,2024-02-03,11:24:53,Station,Credit Card,Adult,Standard,Advance,23,London Kings Cross,York,2024-02-20,1900-01-01 09:45:00,11:35:00,11:48:00,Delayed,Signal Failure,No,1,London Kings Cross → York
12cca798-0c54-44a4-a925,2024-02-03,11:56:18,Station,Debit Card,Adult,Standard,Advance,7,Birmingham New Street,Manchester Piccadilly,2024-02-04,1900-01-01 11:15:00,12:35:00,13:19:00,Delayed,Technical Issue,Yes,1,Birmingham New Street → Manchester Piccadilly
b1b7a966-628f-43c0-a39e,2024-02-03,12:00:25,Station,Debit Card,Adult,First Class,Advance,7,Liverpool Lime Street,Manchester Piccadilly,2024-02-11,1900-01-01 11:15:00,11:45:00,11:46:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → Manchester Piccadilly
bf7cc7ca-065c-4363-822e,2024-02-03,12:03:53,Station,Debit Card,Adult,Standard,Advance,7,Birmingham New Street,Manchester Piccadilly,2024-02-11,1900-01-01 11:15:00,12:35:00,13:17:00,Delayed,Technical Issue,Yes,1,Birmingham New Street → Manchester Piccadilly
e204f5d2-0212-4c89-8f0c,2024-02-03,14:49:08,Station,Debit Card,Senior,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-02-04,1900-01-01 09:30:00,11:45:00,12:01:00,Delayed,Traffic,Yes,1,Liverpool Lime Street → London Euston
cf687b8a-2347-4252-9e24,2024-02-03,14:59:44,Station,Debit Card,Senior,Standard,Advance,56,Manchester Piccadilly,London Euston,2024-02-19,1900-01-01 09:30:00,11:20:00,11:45:00,Delayed,Traffic,Yes,1,Manchester Piccadilly → London Euston
c08d9c7f-15ba-4f3d-b55c,2024-02-03,16:00:27,Station,Debit Card,No Railcard,Standard,Advance,29,Edinburgh Waverley,London Kings Cross,2024-02-04,1900-01-01 15:30:00,19:50:00,20:08:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
a278d9a3-29e4-4b58-aa67,2024-02-03,16:04:05,Station,Debit Card,No Railcard,First Class,Advance,64,Edinburgh Waverley,London Kings Cross,2024-02-29,1900-01-01 15:30:00,19:50:00,19:55:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
064bf8b3-fe80-4e10-a49e,2024-02-03,16:13:29,Station,Debit Card,No Railcard,Standard,Advance,29,Edinburgh Waverley,London Kings Cross,2024-02-21,1900-01-01 15:30:00,19:50:00,20:03:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
2d62154e-1755-41f2-95d8,2024-02-03,17:02:08,Station,Debit Card,Adult,Standard,Off-Peak,76,Liverpool Lime Street,London Euston,2024-02-03,1900-01-01 17:30:00,19:45:00,19:55:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
7b059a94-d49f-4194-bd57,2024-02-03,17:13:37,Station,Debit Card,Adult,Standard,Off-Peak,84,Manchester Piccadilly,London Euston,2024-02-03,1900-01-01 17:30:00,19:20:00,19:28:00,Delayed,Technical Issue,Yes,1,Manchester Piccadilly → London Euston
3fd82f0c-57b9-433b-a89b,2024-02-03,17:37:41,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-29,1900-01-01 16:00:00,17:20:00,18:13:00,Delayed,Signal failure,Yes,1,London Euston → Birmingham New Street
ae56ed11-0789-464b-bfc9,2024-02-03,17:41:28,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-10,1900-01-01 16:00:00,17:20:00,17:35:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
c1890ab9-dde8-4165-b8d0,2024-02-03,18:02:33,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-02-18,1900-01-01 17:30:00,19:45:00,19:57:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
b12efc3e-9df7-46b6-827a,2024-02-03,18:12:45,Station,Debit Card,Adult,Standard,Advance,56,Manchester Piccadilly,London Euston,2024-02-12,1900-01-01 17:30:00,19:20:00,19:40:00,Delayed,Technical Issue,Yes,1,Manchester Piccadilly → London Euston
130974e0-1a70-408e-8bc6,2024-02-03,18:12:51,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-02-26,1900-01-01 17:30:00,19:45:00,20:04:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
56c78740-a6b9-4abc-bacb,2024-02-03,19:36:31,Station,Credit Card,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-04,1900-01-01 17:45:00,18:15:00,19:00:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → Liverpool Lime Street
198ac019-7fbb-4ada-adc2,2024-02-03,19:41:53,Station,Contactless,No Railcard,Standard,Advance,35,London Kings Cross,York,2024-02-05,1900-01-01 17:45:00,19:35:00,19:51:00,Delayed,Signal failure,Yes,1,London Kings Cross → York
bc5082c7-5338-4fb7-8e15,2024-02-03,20:25:41,Station,Credit Card,No Railcard,Standard,Advance,35,London Kings Cross,York,2024-02-27,1900-01-01 17:45:00,19:35:00,19:54:00,Delayed,Signal failure,No,1,London Kings Cross → York
7ba3b914-f715-4b00-8cde,2024-02-04,01:42:48,Station,Credit Card,No Railcard,Standard,Advance,37,London Euston,York,2024-02-05,1900-01-01 00:00:00,01:50:00,02:16:00,Delayed,Signal Failure,No,1,London Euston → York
7325363c-5c3b-47a9-8b82,2024-02-04,05:05:59,Station,Credit Card,No Railcard,Standard,Advance,84,Manchester Piccadilly,London Euston,2024-02-22,1900-01-01 03:30:00,05:20:00,05:36:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
3c511551-4baf-4a23-b8bc,2024-02-04,05:08:35,Station,Credit Card,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-15,1900-01-01 03:30:00,04:00:00,04:13:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → Liverpool Lime Street
4213f0ea-94b2-4900-a2f5,2024-02-04,09:04:35,Online,Credit Card,Disabled,Standard,Advance,7,York,Wakefield,2024-02-28,1900-01-01 07:30:00,07:55:00,08:15:00,Delayed,Staffing,No,1,York → Wakefield
067aa158-da28-42bc-b509,2024-02-04,09:30:37,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-21,1900-01-01 08:00:00,10:15:00,11:07:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
ca6812e3-b637-4e88-82f6,2024-02-04,09:30:42,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-09,1900-01-01 08:00:00,10:15:00,10:45:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
4b57769e-635b-422b-a4a4,2024-02-04,09:31:52,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-05,1900-01-01 08:00:00,10:15:00,10:38:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
ceeb9f70-7316-456a-ba96,2024-02-04,09:35:16,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-22,1900-01-01 08:00:00,10:15:00,11:00:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
d2c17276-d2a7-43a0-958f,2024-02-04,09:35:50,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-28,1900-01-01 08:00:00,10:15:00,10:46:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
53868696-2ba8-4da1-9545,2024-02-04,09:38:03,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-13,1900-01-01 08:00:00,10:15:00,11:04:00,Delayed,Weather Conditions,No,1,Liverpool Lime Street → London Euston
153d0401-3a6a-47cb-a18f,2024-02-04,09:38:10,Station,Credit Card,No Railcard,Standard,Advance,84,Manchester Piccadilly,London Euston,2024-02-21,1900-01-01 08:00:00,09:50:00,10:45:00,Delayed,Weather,No,1,Manchester Piccadilly → London Euston
e6b00abd-714a-4ee9-b229,2024-02-04,09:43:24,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-14,1900-01-01 08:00:00,10:15:00,10:36:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
2b988919-3e0b-4cb0-828d,2024-02-04,09:43:55,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-16,1900-01-01 08:00:00,10:15:00,11:12:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
22fc2208-6e24-4d7d-b92a,2024-02-04,09:44:21,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-20,1900-01-01 08:00:00,10:15:00,11:01:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
c0197058-9290-4ad3-9e44,2024-02-04,10:39:07,Station,Contactless,Adult,Standard,Advance,6,Manchester Piccadilly,Leeds,2024-02-09,1900-01-01 09:00:00,09:45:00,12:43:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Leeds
edcc680d-25aa-4e4a-b785,2024-02-04,12:33:24,Station,Credit Card,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-11,1900-01-01 11:00:00,11:30:00,14:01:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
866bbb99-d9fb-4665-ba14,2024-02-04,12:46:49,Online,Credit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-02-08,1900-01-01 11:15:00,11:45:00,12:19:00,Delayed,Technical Issue,No,1,Liverpool Lime Street → Manchester Piccadilly
e0a60b05-43b1-442c-8d44,2024-02-04,14:53:30,Station,Debit Card,Senior,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-02-06,1900-01-01 09:30:00,11:45:00,11:54:00,Delayed,Traffic,Yes,1,Liverpool Lime Street → London Euston
6e54cd8e-2ec8-4b09-8ca0,2024-02-04,15:14:56,Station,Debit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-02-04,1900-01-01 15:30:00,17:20:00,17:23:00,Delayed,Staffing,Yes,1,Manchester Piccadilly → London Euston
71bd6e80-3eef-47b5-8077,2024-02-04,16:00:51,Station,Credit Card,No Railcard,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-02-04,1900-01-01 17:45:00,18:15:00,19:00:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → Liverpool Lime Street
948221c2-aaa1-4c07-98c3,2024-02-04,16:02:12,Station,Credit Card,No Railcard,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-02-04,1900-01-01 17:45:00,18:15:00,19:00:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → Liverpool Lime Street
235a5af3-3cb4-4f19-95b5,2024-02-04,16:02:56,Station,Debit Card,No Railcard,Standard,Advance,29,Edinburgh Waverley,London Kings Cross,2024-02-23,1900-01-01 15:30:00,19:50:00,20:09:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
303116cd-1e4e-4512-8e3a,2024-02-04,16:14:16,Station,Credit Card,No Railcard,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-02-04,1900-01-01 17:45:00,18:15:00,19:00:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → Liverpool Lime Street
2caeaaea-d281-4254-8fd8,2024-02-04,17:33:30,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-14,1900-01-01 16:00:00,17:20:00,18:59:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
218bc431-34e5-44bd-9914,2024-02-04,17:35:28,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-25,1900-01-01 16:00:00,17:20:00,18:42:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
7582ce96-4a11-4b5a-b0a1,2024-02-04,18:09:42,Station,Debit Card,Adult,First Class,Advance,78,Liverpool Lime Street,London Euston,2024-02-05,1900-01-01 17:30:00,19:45:00,20:04:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
3d716954-7876-40c4-915b,2024-02-04,19:10:11,Station,Contactless,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-02-10,1900-01-01 17:30:00,19:45:00,19:58:00,Delayed,Technical Issue,No,1,Liverpool Lime Street → London Euston
10af9ad6-730c-4494-a5c6,2024-02-05,02:06:00,Station,Credit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-02-05,1900-01-01 03:30:00,05:20:00,05:32:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
2a53ee58-c9a2-403e-9ce0,2024-02-05,05:00:07,Station,Credit Card,No Railcard,Standard,Advance,84,Manchester Piccadilly,London Euston,2024-02-26,1900-01-01 03:30:00,05:20:00,05:49:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
4e44d6b3-c86a-4fe6-bba9,2024-02-05,05:02:46,Station,Credit Card,No Railcard,Standard,Advance,84,Manchester Piccadilly,London Euston,2024-02-06,1900-01-01 03:30:00,05:20:00,06:10:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
69d6a6f3-4b2d-4461-b3ad,2024-02-05,05:03:55,Station,Credit Card,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-29,1900-01-01 03:30:00,04:00:00,04:02:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → Liverpool Lime Street
a3012ea4-2e9e-4476-9941,2024-02-05,05:07:10,Station,Credit Card,No Railcard,Standard,Advance,84,Manchester Piccadilly,London Euston,2024-02-06,1900-01-01 03:30:00,05:20:00,06:10:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
74f9f974-c32c-4032-85e8,2024-02-05,06:32:47,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-02-05,1900-01-01 08:00:00,10:15:00,10:38:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
ee1402ad-f1a4-4b0b-94ff,2024-02-05,06:32:53,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-02-05,1900-01-01 08:00:00,10:15:00,10:38:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
e4caa09f-6acb-4595-8c4e,2024-02-05,06:44:00,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-02-05,1900-01-01 08:00:00,10:15:00,10:38:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
04d92ae5-4cff-493b-940b,2024-02-05,06:53:19,Station,Credit Card,No Railcard,Standard,Anytime,13,London Euston,Birmingham New Street,2024-02-05,1900-01-01 08:15:00,09:35:00,10:35:00,Delayed,Signal Failure,No,1,London Euston → Birmingham New Street
5c9f049a-a1ae-433e-9a5b,2024-02-05,07:35:05,Station,Contactless,Adult,Standard,Off-Peak,10,Manchester Piccadilly,Leeds,2024-02-05,1900-01-01 09:00:00,09:45:00,12:41:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Leeds
ecdb9ec7-99da-45df-a553,2024-02-05,09:30:56,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-21,1900-01-01 08:00:00,10:15:00,11:07:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
e1377992-8e04-4b49-a776,2024-02-05,09:32:09,Station,Credit Card,No Railcard,First Class,Advance,118,Liverpool Lime Street,London Euston,2024-02-14,1900-01-01 08:00:00,10:15:00,10:36:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
a506dfd6-e0fb-4aca-8d5a,2024-02-05,09:34:13,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-23,1900-01-01 08:00:00,10:15:00,11:09:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
ec679238-0fd1-4ab4-b244,2024-02-05,09:39:00,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-21,1900-01-01 08:00:00,10:15:00,11:07:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
a02a7268-fd5f-4531-a995,2024-02-05,09:39:28,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-22,1900-01-01 08:00:00,10:15:00,11:00:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
5c73352a-9449-4084-9f54,2024-02-05,09:41:32,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-02-06,1900-01-01 08:00:00,10:15:00,11:02:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
3f7508ce-cacc-47e4-99dc,2024-02-05,10:34:04,Online,Contactless,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-06,1900-01-01 09:00:00,09:30:00,11:24:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Liverpool Lime Street
a0b9f0a6-136c-4a08-9d6c,2024-02-05,10:43:10,Station,Contactless,Adult,Standard,Advance,6,Manchester Piccadilly,Leeds,2024-02-12,1900-01-01 09:00:00,09:45:00,10:15:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Leeds
adeca350-683b-47ef-aac1,2024-02-05,10:46:01,Online,Debit Card,Adult,First Class,Advance,6,Manchester Piccadilly,Liverpool Lime Street,2024-02-17,1900-01-01 09:15:00,09:45:00,10:23:00,Delayed,Weather,No,1,Manchester Piccadilly → Liverpool Lime Street
041eaea7-14fe-4432-8d91,2024-02-05,10:50:41,Online,Debit Card,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-06,1900-01-01 09:15:00,09:45:00,09:47:00,Delayed,Weather,No,1,Manchester Piccadilly → Liverpool Lime Street
0859cfc6-1815-4da3-9417,2024-02-05,12:45:42,Online,Credit Card,Senior,Standard,Off-Peak,17,Oxford,Bristol Temple Meads,2024-02-05,1900-01-01 14:15:00,15:30:00,15:49:00,Delayed,Signal Failure,Yes,1,Oxford → Bristol Temple Meads
6052fef1-fccc-4767-adad,2024-02-05,15:21:04,Station,Contactless,No Railcard,Standard,Anytime,70,London Kings Cross,York,2024-02-05,1900-01-01 17:45:00,19:35:00,19:51:00,Delayed,Signal failure,No,1,London Kings Cross → York
655f3f63-5439-475f-916f,2024-02-05,16:08:12,Station,Debit Card,No Railcard,Standard,Advance,84,Manchester Piccadilly,London Euston,2024-02-15,1900-01-01 15:30:00,17:20:00,17:26:00,Delayed,Staffing,Yes,1,Manchester Piccadilly → London Euston
45f5c716-1afa-4c3d-91dc,2024-02-05,16:09:47,Station,Debit Card,No Railcard,Standard,Advance,29,Edinburgh Waverley,London Kings Cross,2024-02-28,1900-01-01 15:30:00,19:50:00,20:12:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
8d1cf4a8-979a-4023-af36,2024-02-05,16:42:07,Station,Credit Card,No Railcard,Standard,Advance,13,London Paddington,Reading,2024-02-21,1900-01-01 15:00:00,16:00:00,16:42:00,Delayed,Technical Issue,No,1,London Paddington → Reading
7b01535e-58c0-437c-a779,2024-02-05,17:11:03,Station,Debit Card,Adult,Standard,Anytime,101,Liverpool Lime Street,London Euston,2024-02-05,1900-01-01 17:30:00,19:45:00,20:04:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
b4f4d6d0-651f-4cf1-9563,2024-02-05,17:36:11,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-14,1900-01-01 16:00:00,17:20:00,18:59:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
7cb0b8cc-48c8-4980-b2d4,2024-02-05,18:02:27,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-02-08,1900-01-01 17:30:00,19:45:00,20:06:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
8f8a41d4-aadc-483a-b6cd,2024-02-05,18:04:33,Station,Debit Card,Adult,Standard,Advance,56,Manchester Piccadilly,London Euston,2024-02-06,1900-01-01 17:30:00,19:20:00,19:46:00,Delayed,Technical Issue,Yes,1,Manchester Piccadilly → London Euston
3296b16c-7ced-4e3a-9960,2024-02-05,18:11:37,Station,Debit Card,Adult,First Class,Advance,89,Manchester Piccadilly,London Euston,2024-02-06,1900-01-01 17:30:00,19:20:00,19:46:00,Delayed,Technical Issue,Yes,1,Manchester Piccadilly → London Euston
21219c49-50fd-446a-9ac8,2024-02-05,20:25:53,Station,Contactless,No Railcard,Standard,Advance,35,London Kings Cross,York,2024-02-27,1900-01-01 17:45:00,19:35:00,19:54:00,Delayed,Signal failure,No,1,London Kings Cross → York
f10dc9f2-80c3-4b9f-8b72,2024-02-06,05:01:05,Station,Credit Card,No Railcard,Standard,Advance,84,Manchester Piccadilly,London Euston,2024-02-29,1900-01-01 03:30:00,05:20:00,05:20:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
60950cc2-ae21-420c-9422,2024-02-06,05:48:09,Online,Credit Card,Disabled,Standard,Advance,8,London Paddington,Reading,2024-02-17,1900-01-01 04:15:00,05:15:00,05:46:00,Delayed,Staff Shortage,No,1,London Paddington → Reading
0273b815-b7d2-437c-ba5a,2024-02-06,06:39:26,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-02-06,1900-01-01 08:00:00,10:15:00,11:02:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
9b58d6b8-941a-47b8-ad62,2024-02-06,06:39:32,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-02-06,1900-01-01 08:00:00,10:15:00,11:02:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
69ac878a-e9d1-4e51-9aaf,2024-02-06,06:40:07,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-02-06,1900-01-01 08:00:00,10:15:00,11:02:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
c57ba526-d674-4c1e-bc81,2024-02-06,06:42:36,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-02-06,1900-01-01 08:00:00,10:15:00,11:02:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
